demand_th,DAA_price,CO2_price,Gas_price
0.1269002312,201.96,89.25,92.831
0.1213861267,161.51,89.25,92.831
0.131751677,160.15,89.25,86.425
0.1345304574,154.54,89.25,86.425
0.1407003534,156.24,89.25,86.425
0.1560542619,155.17,89.25,86.425
0.1950236241,165.13,89.25,86.425
0.2683685216,163.01,89.25,86.425
0.3175430881,206.15,89.25,86.425
0.2973212951,239.17,89.25,86.425
0.2745671369,243.72,89.25,86.425
0.2556454262,213,89.25,86.425
0.2358092329,209.94,89.25,86.425
0.2244171627,172.81,89.25,86.425
0.2184039591,143.7,89.25,86.425
0.2185321065,137.69,89.25,86.425
0.2212623474,130.9,89.25,86.425
0.2279769307,126.42,89.25,86.425
0.2398723857,124.2,89.25,86.425
0.2561303069,127.37,89.25,86.425
0.2665390796,129.95,89.25,86.425
0.2544109037,121.63,89.25,86.425
0.2355172345,101.03,89.25,86.425
0.1958792303,84.66,89.25,86.425
0.1351386253,84.61,89.25,86.425
0.1292665438,54.74,89.25,86.425
0.1237197599,35.54,89.25,76.484
0.1263291388,11.84,89.25,76.484
0.1321229022,10.05,89.25,76.484
0.1465407975,10.36,89.25,76.484
0.1831344883,20.03,89.25,76.484
0.2520080944,67.31,89.25,76.484
0.2981848543,105.03,89.25,76.484
0.2791958332,136.92,89.25,76.484
0.2578288263,150.15,89.25,76.484
0.2400606312,136.14,89.25,76.484
0.2214337026,134.6,89.25,76.484
0.210736122,135.71,89.25,76.484
0.2050894987,133.1,89.25,76.484
0.2052098338,138.92,89.25,76.484
0.2077736323,155.13,89.25,76.484
0.2140788775,193.09,89.25,76.484
0.2252491553,201.53,89.25,76.484
0.2405159524,238.01,89.25,76.484
0.2502901799,266.9,89.25,76.484
0.2389013683,265,89.25,76.484
0.2211595052,237,89.25,76.484
0.1839379346,203.47,89.25,76.484
0.1269002312,195.21,89.25,76.484
0.1213861267,184.26,89.25,76.484
0.1154860344,156.98,89.25,77.928
0.1179217554,159.06,89.25,77.928
0.1233299357,159.33,89.25,77.928
0.1367882996,157.56,89.25,77.928
0.1709466284,158.81,89.25,77.928
0.2352365983,162.92,89.25,77.928
0.2783402294,192.17,89.25,77.928
0.2606149545,209.91,89.25,77.928
0.2406699522,226.97,89.25,77.928
0.2240842557,223.33,89.25,77.928
0.2066969757,213.26,89.25,77.928
0.1967113342,209,89.25,77.928
0.1914405016,194.85,89.25,77.928
0.1915528283,191.46,89.25,77.928
0.1939460024,196.97,89.25,77.928
0.1998316246,209.67,89.25,77.928
0.2102585046,207.61,89.25,77.928
0.2245092746,224.15,89.25,77.928
0.2336330134,237.78,89.25,77.928
0.2230021434,224.96,89.25,77.928
0.2064410265,209.53,89.25,77.928
0.1716966041,186.82,89.25,77.928
0.1184548408,187.24,89.25,77.928
0.1133077078,145.05,89.25,77.928
0.0884983067,138.71,89.25,78.694
0.091345201,128,89.25,78.694
0.0966285787,126.17,89.25,78.694
0.1124029825,127.69,89.25,78.694
0.1527882757,124.27,89.25,78.694
0.2042691343,120.37,89.25,78.694
0.2257156899,151.45,89.25,78.694
0.2118903917,192.43,89.25,78.694
0.1900615357,219.12,89.25,78.694
0.1728708271,169.66,89.25,78.694
0.1582270583,133.05,89.25,78.694
0.1478533779,133,93.3,78.694
0.142336437,131.04,94.65,78.694
0.140784323,120.57,94.65,78.694
0.1427002269,117.45,94.65,78.694
0.1486978514,117.81,94.65,78.694
0.1615089486,119.04,94.65,78.694
0.1753960241,128.44,94.65,78.694
0.1839696401,151.28,94.65,78.694
0.1761773446,119.27,94.65,78.694
0.1596703393,106.86,94.65,78.694
0.1281490191,108.21,94.65,78.694
0.0919349314,105.57,94.65,78.694
0.0866685749,87.38,94.65,78.694
0.0966308533,98.96,94.65,82.064
0.0997393628,88.81,94.65,82.064
0.1055082562,65.56,94.65,82.064
0.1227322478,49.98,94.65,82.064
0.1668287453,57.59,94.65,82.064
0.2230404343,63.11,94.65,82.064
0.2464578199,84.95,94.65,82.064
0.2313620466,114.57,94.65,82.064
0.2075272292,115.88,94.65,82.064
0.1887567815,135.14,94.65,82.064
0.1727673245,102.51,94.65,82.064
0.1614403552,114.34,94.65,82.064
0.1554164355,88.77,94.65,82.064
0.15372169,74.32,94.65,82.064
0.1558136558,69.03,94.65,82.064
0.1623624316,87.82,94.65,82.064
0.1763508039,120.12,94.65,82.064
0.1915140313,150.6,94.65,82.064
0.2008755193,146.6,94.65,82.064
0.1923671513,115.86,94.65,82.064
0.1743432356,106.12,94.65,82.064
0.1399252656,39.87,94.65,82.064
0.1003832865,31.98,94.65,82.064
0.0946329785,10.98,94.65,82.064
0.0884983067,10.36,94.65,82.064
0.091345201,9.23,94.65,82.064
0.0966285787,5.8,94.65,82.064
0.1124029825,0.17,94.65,82.064
0.1527882757,1.38,94.65,82.064
0.2042691343,7.45,94.65,82.064
0.2257156899,0.12,94.65,82.064
0.2118903917,4.2,94.65,82.064
0.1900615357,10.84,94.65,82.064
0.1728708271,12.36,94.65,82.064
0.1582270583,13.75,94.65,82.064
0.1478533779,20.68,94.65,82.064
0.142336437,85.2,94.65,82.064
0.140784323,90.23,94.65,82.064
0.1427002269,70.05,94.65,82.064
0.1486978514,70.02,94.65,82.064
0.1615089486,94.93,94.65,82.064
0.1753960241,116.52,94.65,82.064
0.1839696401,125,94.65,82.064
0.1761773446,118.7,94.65,82.064
0.1596703393,102.05,94.65,82.064
0.1281490191,90.35,94.65,82.064
0.0919349314,112.47,94.65,82.064
0.0866685749,94.96,94.65,82.064
0.0966308533,20.04,94.65,82.235
0.0997393628,15.91,94.65,82.235
0.1055082562,14.27,94.65,82.235
0.1227322478,10.08,94.65,82.235
0.1668287453,13.8,94.65,82.235
0.2230404343,21,94.65,82.235
0.2464578199,60.9,94.65,82.235
0.2313620466,128.07,94.65,82.235
0.2075272292,130.17,94.65,82.235
0.1887567815,127.26,94.65,82.235
0.1727673245,95,94.65,82.235
0.1614403552,94.96,94.65,82.235
0.1554164355,70.43,94.65,82.235
0.15372169,30.83,94.65,82.235
0.1558136558,22.05,94.65,82.235
0.1623624316,80.04,94.65,82.235
0.1763508039,108.08,94.65,82.235
0.1915140313,148.74,94.65,82.235
0.2008755193,169.94,94.65,82.235
0.1923671513,160.1,94.65,82.235
0.1743432356,155.01,94.65,82.235
0.1399252656,129.64,94.65,82.235
0.1003832865,123.16,94.65,82.235
0.0946329785,102.74,94.65,82.235
0.1237197599,121.96,94.65,78.596
0.1263291388,112.08,94.65,78.596
0.1321229022,107.86,94.65,78.596
0.1465407975,104.97,94.65,78.596
0.1831344883,104.12,94.65,78.596
0.2520080944,109.32,94.65,78.596
0.2981848543,134.05,94.65,78.596
0.2791958332,128.54,94.65,78.596
0.2578288263,146.16,94.65,78.596
0.2400606312,131.13,94.65,78.596
0.2214337026,120.06,94.65,78.596
0.210736122,125.35,94.65,78.596
0.2050894987,122.14,94.65,78.596
0.2052098338,119.41,94.65,78.596
0.2077736323,123.95,94.65,78.596
0.2140788775,149,94.65,78.596
0.2252491553,161.94,94.65,78.596
0.2405159524,196.98,94.65,78.596
0.2502901799,209.56,94.65,78.596
0.2389013683,199.95,94.65,78.596
0.2211595052,182.94,94.65,78.596
0.1839379346,139.82,94.65,78.596
0.1269002312,132.71,94.65,78.596
0.1213861267,123.39,94.65,78.596
0.1237197599,115.08,94.65,79.451
0.1263291388,114.87,94.65,79.451
0.1321229022,118.79,94.65,79.451
0.1465407975,109.58,94.65,79.451
0.1831344883,116.95,94.65,79.451
0.2520080944,119.34,94.65,79.451
0.2981848543,139.38,94.65,79.451
0.2791958332,177.16,94.65,79.451
0.2578288263,180.64,94.65,79.451
0.2400606312,179.5,94.65,79.451
0.2214337026,127.06,94.65,79.451
0.210736122,122.01,94.65,79.451
0.2050894987,123.35,94.65,79.451
0.2052098338,136.91,94.65,79.451
0.2077736323,149.42,94.65,79.451
0.2140788775,179.92,94.65,79.451
0.2252491553,189.95,94.65,79.451
0.2405159524,219,94.65,79.451
0.2502901799,249.12,94.65,79.451
0.2389013683,257.28,94.65,79.451
0.2211595052,231.79,94.65,79.451
0.1839379346,215.81,94.65,79.451
0.1269002312,211.79,94.65,79.451
0.1213861267,196.7,94.65,79.451
0.1237197599,200.46,94.65,75.915
0.1263291388,192.61,94.65,75.915
0.1321229022,185.1,94.65,75.915
0.1465407975,172.23,94.65,75.915
0.1831344883,172.91,94.65,75.915
0.2520080944,174.88,94.65,75.915
0.2981848543,203.67,94.65,75.915
0.2791958332,233.46,94.65,75.915
0.2578288263,240.32,94.65,75.915
0.2400606312,225.56,94.65,75.915
0.2214337026,199.99,94.65,75.915
0.210736122,193.67,94.65,75.915
0.2050894987,169.97,94.65,75.915
0.2052098338,167.9,94.65,75.915
0.2077736323,176.35,94.65,75.915
0.2140788775,184.55,94.65,75.915
0.2252491553,195.98,94.65,75.915
0.2405159524,215.77,94.65,75.915
0.2502901799,229.58,94.65,75.915
0.2389013683,212.49,94.65,75.915
0.2211595052,187.28,94.65,75.915
0.1839379346,179.37,94.65,75.915
0.1269002312,176.91,94.65,75.915
0.1213861267,136.66,94.65,75.915
0.1237197599,180.01,94.65,74.39
0.1263291388,176.73,94.65,74.39
0.1321229022,168.87,94.65,74.39
0.1465407975,164.09,94.65,74.39
0.1831344883,165,94.65,74.39
0.2520080944,171.3,94.65,74.39
0.2981848543,196.95,94.65,74.39
0.2791958332,221.46,94.65,74.39
0.2578288263,221.78,94.65,74.39
0.2400606312,179.53,94.65,74.39
0.2214337026,151.36,94.65,74.39
0.210736122,135.02,91.15,74.39
0.2050894987,128.35,89.98,74.39
0.2052098338,133.68,89.98,74.39
0.2077736323,140.61,89.98,74.39
0.2140788775,168.15,89.98,74.39
0.2252491553,191.92,89.98,74.39
0.2405159524,220.57,89.98,74.39
0.2502901799,243.35,89.98,74.39
0.2389013683,241.18,89.98,74.39
0.2211595052,221.31,89.98,74.39
0.1839379346,213.13,89.98,74.39
0.1269002312,205.48,89.98,74.39
0.1213861267,190.1,89.98,74.39
0.1395121852,195.91,89.98,75.533
0.1424546429,187.2,89.98,75.533
0.1489879614,184.89,89.98,75.533
0.1652462541,170.24,89.98,75.533
0.2065110107,166,89.98,75.533
0.2841761088,162.45,89.98,75.533
0.3362471821,160.64,89.98,75.533
0.3148342741,162.56,89.98,75.533
0.2907398382,157.24,89.98,75.533
0.2707035908,121.8,89.98,75.533
0.2496989953,115.76,89.98,75.533
0.2376359032,121.27,89.98,75.533
0.2312685068,97.47,89.98,75.533
0.2314042023,87.12,89.98,75.533
0.2342952614,89.83,89.98,75.533
0.2414053506,116.85,89.98,75.533
0.2540014781,171.56,89.98,75.533
0.2712170322,194.89,89.98,75.533
0.282238908,191.8,89.98,75.533
0.2693963518,140.88,89.98,75.533
0.2493897975,121.12,89.98,75.533
0.2074170142,104.74,89.98,75.533
0.1430986333,109.29,89.98,75.533
0.1368806714,101.7,89.98,75.533
0.1469452338,88.07,89.98,75.533
0.1500444621,98.65,89.98,75.533
0.1569258683,99.78,89.98,75.533
0.1740503842,99.14,89.98,75.533
0.2175136794,104.22,89.98,75.533
0.2993166845,99.91,89.98,75.533
0.3541620446,93.99,89.98,75.533
0.3316082816,88.55,89.98,75.533
0.3062301219,88.06,89.98,75.533
0.2851263663,60,89.98,75.533
0.2630026701,73.03,89.98,75.533
0.2502968704,67.23,89.98,75.533
0.2435902264,30.08,89.98,75.533
0.2437331516,43.25,89.98,75.533
0.246778243,50.12,89.98,75.533
0.2542671496,81.78,89.98,75.533
0.2675343843,92.47,89.98,75.533
0.2856671632,115.71,89.98,75.533
0.297276272,119.11,89.98,75.533
0.2837494791,92.33,89.98,75.533
0.2626769986,87.18,89.98,75.533
0.2184679538,81.39,89.98,75.533
0.1507227637,88.59,89.98,75.533
0.1441735159,63.23,89.98,75.533
0.1655940671,46.55,89.98,75.554
0.1700881514,13.33,89.98,75.554
0.1773041705,12.94,89.98,75.554
0.1901486592,13.78,89.98,75.554
0.2237509635,35.25,89.98,75.554
0.2962577996,87.91,89.98,75.554
0.3471333528,104.25,89.98,75.554
0.3351252995,117.19,89.98,75.554
0.315651352,117.11,89.98,75.554
0.2983471149,98.58,89.98,75.554
0.2770327689,94.91,89.98,75.554
0.2642448856,95.89,89.98,75.554
0.256127093,98.52,89.98,75.554
0.2549524913,104.18,89.98,75.554
0.2589620391,107.01,89.98,75.554
0.2677427087,114.51,89.98,75.554
0.2775301242,144.52,89.98,75.554
0.2933761694,184.58,89.98,75.554
0.3062412067,197.13,89.98,75.554
0.2953162858,167.3,89.98,75.554
0.2754339962,148.44,89.98,75.554
0.2359839151,115.49,89.98,75.554
0.1693646938,123.05,89.98,75.554
0.1625716563,110.94,89.98,75.554
0.1395121852,112.68,89.98,81.19
0.1424546429,114.82,89.98,81.19
0.1489879614,112.3,89.98,81.19
0.1652462541,118.28,89.98,81.19
0.2065110107,126.86,89.98,81.19
0.2841761088,152.72,89.98,81.19
0.3362471821,204.2,89.98,81.19
0.3148342741,234.06,89.98,81.19
0.2907398382,250.06,89.98,81.19
0.2707035908,240,89.98,81.19
0.2496989953,220.43,89.98,81.19
0.2376359032,199.03,89.98,81.19
0.2312685068,182.56,89.98,81.19
0.2314042023,150.85,89.98,81.19
0.2342952614,149.28,89.98,81.19
0.2414053506,157.27,89.98,81.19
0.2540014781,145.26,89.98,81.19
0.2712170322,173.23,89.98,81.19
0.282238908,174.29,89.98,81.19
0.2693963518,115.28,89.98,81.19
0.2493897975,105.31,89.98,81.19
0.2074170142,91.51,89.98,81.19
0.1430986333,101.91,89.98,81.19
0.1368806714,87.91,89.98,81.19
0.1655940671,94.68,89.98,72.742
0.1700881514,93.97,89.98,72.742
0.1773041705,99.45,89.98,72.742
0.1901486592,106.67,89.98,72.742
0.2237509635,103.6,89.98,72.742
0.2962577996,110.4,89.98,72.742
0.3471333528,134.02,89.98,72.742
0.3351252995,184.7,89.98,72.742
0.315651352,194.83,89.98,72.742
0.2983471149,174.52,89.98,72.742
0.2770327689,137.84,89.98,72.742
0.2642448856,136.04,89.98,72.742
0.256127093,118.22,89.98,72.742
0.2549524913,111.4,89.98,72.742
0.2589620391,105.65,89.98,72.742
0.2677427087,97.57,89.98,72.742
0.2775301242,99.11,89.98,72.742
0.2933761694,110.76,89.98,72.742
0.3062412067,118.61,89.98,72.742
0.2953162858,117.99,89.98,72.742
0.2754339962,102.9,89.98,72.742
0.2359839151,95.01,89.98,72.742
0.1693646938,95.01,89.98,72.742
0.1625716563,74.12,89.98,72.742
0.1727600376,17.92,89.98,69.371
0.1774486003,15.04,89.98,69.371
0.1849768878,15.02,89.98,69.371
0.198377213,13.97,89.98,69.371
0.2334336342,15.04,89.98,69.371
0.3090781543,33.02,89.98,69.371
0.3621553123,90.93,89.98,69.371
0.3496276187,123.22,89.98,69.371
0.3293109494,107.23,89.98,69.371
0.3112578832,102.55,89.98,69.371
0.2890211734,95.06,89.98,69.371
0.2756799032,77.47,89.98,69.371
0.2672108186,65.06,89.98,69.371
0.2659853869,35.98,89.98,69.371
0.2701684451,42.68,89.98,69.371
0.2793290922,67.3,89.98,69.371
0.2895400515,86.08,89.98,69.371
0.3060718235,108.83,89.98,69.371
0.3194935864,110.63,89.98,69.371
0.308095897,101.54,89.98,69.371
0.2873532149,86.9,89.98,69.371
0.2461959584,86.48,89.98,69.371
0.1766938357,86.3,89.98,69.371
0.1696068341,63.04,89.98,69.371
0.131751677,71.45,89.98,73.103
0.1345304574,62.57,89.98,73.103
0.1407003534,74.76,89.98,73.103
0.1560542619,84.92,89.98,73.103
0.1950236241,95.19,89.98,73.103
0.2683685216,119.09,89.98,73.103
0.3175430881,140.99,89.98,73.103
0.2973212951,185.05,89.98,73.103
0.2745671369,189.28,89.98,73.103
0.2556454262,173.24,89.98,73.103
0.2358092329,150,89.98,73.103
0.2244171627,130.99,88.23,73.103
0.2184039591,123.17,87.65,73.103
0.2185321065,106.81,87.65,73.103
0.2212623474,99.89,87.65,73.103
0.2279769307,99.26,87.65,73.103
0.2398723857,97.42,87.65,73.103
0.2561303069,113.84,87.65,73.103
0.2665390796,130.9,87.65,73.103
0.2544109037,140.49,87.65,73.103
0.2355172345,115.87,87.65,73.103
0.1958792303,109.75,87.65,73.103
0.1351386253,115.66,87.65,73.103
0.1292665438,92.46,87.65,73.103
0.0805337788,73.73,87.65,72.302
0.0831244629,54.32,87.65,72.302
0.0879323558,16.63,87.65,72.302
0.1022871201,14.38,87.65,72.302
0.139037883,10.96,87.65,72.302
0.1858856502,9.06,87.65,72.302
0.2054020934,0.1,87.65,72.302
0.192821022,3.62,87.65,72.302
0.1729566842,9.42,87.65,72.302
0.1573130772,1.94,87.65,72.302
0.1439871948,0,87.65,72.302
0.134547108,-0.08,87.65,72.302
0.129526672,-0.35,87.65,72.302
0.1281142426,-0.52,87.65,72.302
0.1298577221,-0.08,87.65,72.302
0.135315582,0.08,87.65,72.302
0.1469737268,15.69,87.65,72.302
0.1596110157,99.95,87.65,72.302
0.1674130372,121.97,87.65,72.302
0.1603220202,112.63,87.65,72.302
0.1453005856,102.52,87.65,72.302
0.1166160704,101.89,87.65,72.302
0.0836611198,101.99,87.65,72.302
0.0788687163,100.93,87.65,72.302
0.1048325081,104.38,87.65,72.302
0.1082048559,99.9,87.65,72.302
0.1144633908,98.71,87.65,72.302
0.1331492885,92.01,87.65,72.302
0.1809885268,88.53,87.65,72.302
0.2419712475,87.17,87.65,72.302
0.2673762106,80,87.65,72.302
0.2509991663,80.08,87.65,72.302
0.2251413414,88.28,87.65,72.302
0.2047777303,95.06,87.65,72.302
0.1874311497,98.22,87.65,72.302
0.175142791,95.09,87.65,72.302
0.1686075841,88.15,87.65,72.302
0.1667689952,51.8,87.65,72.302
0.169038519,43.11,87.65,72.302
0.1761431296,21.24,87.65,72.302
0.1913187811,21.56,87.65,72.302
0.2077690049,63.16,87.65,72.302
0.2179250599,76.93,87.65,72.302
0.2086945344,51.28,87.65,72.302
0.1891408181,20.02,87.65,72.302
0.1518015834,15.39,87.65,72.302
0.1089034333,40.06,87.65,72.302
0.1026650613,14.62,87.65,72.302
0.1048325081,10.73,87.65,72.542
0.1082048559,7.48,87.65,72.542
0.1144633908,5.71,87.65,72.542
0.1331492885,1.43,87.65,72.542
0.1809885268,7.6,87.65,72.542
0.2419712475,14.37,87.65,72.542
0.2673762106,19.75,87.65,72.542
0.2509991663,106.69,87.65,72.542
0.2251413414,110.06,87.65,72.542
0.2047777303,88.28,87.65,72.542
0.1874311497,65.51,87.65,72.542
0.175142791,78.22,87.65,72.542
0.1686075841,92.02,87.65,72.542
0.1667689952,99.9,87.65,72.542
0.169038519,104.92,87.65,72.542
0.1761431296,108.77,87.65,72.542
0.1913187811,103.46,87.65,72.542
0.2077690049,117.78,87.65,72.542
0.2179250599,135.59,87.65,72.542
0.2086945344,123.63,87.65,72.542
0.1891408181,110.71,87.65,72.542
0.1518015834,102,87.65,72.542
0.1089034333,102.83,87.65,72.542
0.1026650613,92.55,87.65,72.542
0.0728340042,89.99,87.65,73.225
0.075176995,82.14,87.65,73.225
0.0795252088,80.34,87.65,73.225
0.0925075248,79.9,87.65,73.225
0.1257445746,88.16,87.65,73.225
0.1681132618,95.36,87.65,73.225
0.1857637523,117.86,87.65,73.225
0.1743855478,185.78,87.65,73.225
0.1564204245,211.59,87.65,73.225
0.1422724912,180.27,87.65,73.225
0.1302206864,144.08,87.65,73.225
0.1216831593,135.04,87.65,73.225
0.1171427234,121.25,87.65,73.225
0.1158653354,117.66,87.65,73.225
0.1174421221,118.87,87.65,73.225
0.1223781601,125.29,87.65,73.225
0.1329216783,136.7,87.65,73.225
0.1443507254,155.21,87.65,73.225
0.1514068015,162.62,87.65,73.225
0.1449937513,135.49,87.65,73.225
0.1314085049,108.62,87.65,73.225
0.1054664948,100.54,87.65,73.225
0.0756623425,99.99,87.65,73.225
0.0713281371,85.08,87.65,73.225
0.0538141503,81.79,87.65,79.432
0.0553032878,78.96,87.65,79.432
0.0626212235,82.28,87.65,79.432
0.0820826905,88.34,87.65,79.432
0.12390263,97.32,87.65,79.432
0.1611823392,101.7,87.65,79.432
0.1532717522,118.36,87.65,79.432
0.1375690516,147.54,87.65,79.432
0.1225801372,155.03,87.65,79.432
0.1100161205,126.44,87.65,79.432
0.1011127481,109.43,87.65,79.432
0.0924416957,103.51,87.65,79.432
0.0867902778,89.9,87.65,79.432
0.0822506091,89.9,87.65,79.432
0.0839998252,100.9,87.65,79.432
0.0909398146,109.49,87.65,79.432
0.105885826,162.8,87.65,79.432
0.1200432426,205.72,87.65,79.432
0.1293459711,230,87.65,79.432
0.1238183065,236.86,87.65,79.432
0.107159249,187.04,87.65,79.432
0.0778050237,164.6,87.65,79.432
0.058068255,146.62,87.65,79.432
0.0545742128,107.6,87.65,79.432
0.0728340042,115.07,87.65,87.042
0.075176995,113.04,87.65,87.042
0.0795252088,110.33,87.65,87.042
0.0925075248,109.29,87.65,87.042
0.1257445746,112.36,87.65,87.042
0.1681132618,116.77,87.65,87.042
0.1857637523,168.5,87.65,87.042
0.1743855478,184.77,87.65,87.042
0.1564204245,160,87.65,87.042
0.1422724912,137.34,87.65,87.042
0.1302206864,117.47,87.65,87.042
0.1216831593,112.78,87.65,87.042
0.1171427234,107.58,87.65,87.042
0.1158653354,105.02,87.65,87.042
0.1174421221,105.1,87.65,87.042
0.1223781601,112.4,87.65,87.042
0.1329216783,113.73,87.65,87.042
0.1443507254,146.57,87.65,87.042
0.1514068015,155.38,87.65,87.042
0.1449937513,134.74,87.65,87.042
0.1314085049,110.07,87.65,87.042
0.1054664948,104.53,87.65,87.042
0.0756623425,109.95,87.65,87.042
0.0713281371,98.51,87.65,87.042
0.0728340042,94.78,87.65,125.967
0.075176995,100.4,87.65,125.967
0.0795252088,98.67,87.65,125.967
0.0925075248,99.61,87.65,125.967
0.1257445746,100.25,87.65,125.967
0.1681132618,95.98,87.65,125.967
0.1857637523,116.99,87.65,125.967
0.1743855478,133.53,87.65,125.967
0.1564204245,125.02,87.65,125.967
0.1422724912,107.16,87.65,125.967
0.1302206864,98.38,87.65,125.967
0.1216831593,100.25,87.09,125.967
0.1171427234,89.93,86.9,125.967
0.1158653354,97.07,86.9,125.967
0.1174421221,93.67,86.9,125.967
0.1223781601,98.52,86.9,125.967
0.1329216783,119.54,86.9,125.967
0.1443507254,146.87,86.9,125.967
0.1514068015,190.05,86.9,125.967
0.1449937513,198.07,86.9,125.967
0.1314085049,160.68,86.9,125.967
0.1054664948,145.54,86.9,125.967
0.0756623425,135.13,86.9,125.967
0.0713281371,132.89,86.9,125.967
0.0728340042,150.09,86.9,97.273
0.075176995,152.6,86.9,97.273
0.0795252088,174.05,86.9,97.273
0.0925075248,187.92,86.9,97.273
0.1257445746,190.69,86.9,97.273
0.1681132618,237.17,86.9,97.273
0.1857637523,249.98,86.9,97.273
0.1743855478,263.46,86.9,97.273
0.1564204245,275.57,86.9,97.273
0.1422724912,267.37,86.9,97.273
0.1302206864,245.75,86.9,97.273
0.1216831593,213.02,86.9,97.273
0.1171427234,196.64,86.9,97.273
0.1158653354,178.97,86.9,97.273
0.1174421221,177.04,86.9,97.273
0.1223781601,197.47,86.9,97.273
0.1329216783,225.08,86.9,97.273
0.1443507254,259.9,86.9,97.273
0.1514068015,299,86.9,97.273
0.1449937513,300.7,86.9,97.273
0.1314085049,277.91,86.9,97.273
0.1054664948,235.8,86.9,97.273
0.0756623425,242.15,86.9,97.273
0.0713281371,212.09,86.9,97.273
0.0805337788,195.65,86.9,97.273
0.0831244629,180.7,86.9,97.273
0.0879323558,174.44,86.9,97.273
0.1022871201,172.31,86.9,97.273
0.139037883,174.5,86.9,97.273
0.1858856502,177.1,86.9,97.273
0.2054020934,186.05,86.9,97.273
0.192821022,191.54,86.9,97.273
0.1729566842,189.37,86.9,97.273
0.1573130772,173.75,86.9,97.273
0.1439871948,154.07,86.9,97.273
0.134547108,144.76,86.9,97.273
0.129526672,116.53,86.9,97.273
0.1281142426,114,86.9,97.273
0.1298577221,111.68,86.9,97.273
0.135315582,151.54,86.9,97.273
0.1469737268,176.15,86.9,97.273
0.1596110157,229.9,86.9,97.273
0.1674130372,275.76,86.9,97.273
0.1603220202,274.5,86.9,97.273
0.1453005856,220.7,86.9,97.273
0.1166160704,197.8,86.9,97.273
0.0836611198,197.78,86.9,97.273
0.0788687163,197.22,86.9,97.273
0.0805337788,177.39,86.9,98.02
0.0831244629,174.06,86.9,98.02
